District.,Property.Type.,Year,avg_psf
D25,HDB 4 Rooms,2020,341.3569708
D25,HDB 4 Rooms,2021,399.9154926
D25,HDB 4 Rooms,2022,452.1108554
D25,HDB 5 Rooms,1990,66.5619598
D25,HDB 5 Rooms,1991,69.50802219
D25,HDB 5 Rooms,1992,77.80355324
D25,HDB 5 Rooms,1993,118.9149561
D25,HDB 5 Rooms,1994,158.5722195
D25,HDB 5 Rooms,1995,202.6179197
D25,HDB 5 Rooms,1996,268.8942145
D25,HDB 5 Rooms,1997,270.8103377
D25,HDB 5 Rooms,1998,232.3279679
D25,HDB 5 Rooms,1999,226.942652
D25,HDB 5 Rooms,2000,235.3410585
D25,HDB 5 Rooms,2001,221.3565139
D25,HDB 5 Rooms,2002,211.7881065
D25,HDB 5 Rooms,2003,215.6252564
D25,HDB 5 Rooms,2004,217.8927172
D25,HDB 5 Rooms,2005,212.444965
D25,HDB 5 Rooms,2006,210.2185072
D25,HDB 5 Rooms,2007,217.9749541
D25,HDB 5 Rooms,2008,253.6430498
D25,HDB 5 Rooms,2009,269.5368743
D25,HDB 5 Rooms,2010,297.8865621
D25,HDB 5 Rooms,2011,329.2066907
D25,HDB 5 Rooms,2012,356.9000703
D25,HDB 5 Rooms,2013,370.471581
D25,HDB 5 Rooms,2014,346.942191
D25,HDB 5 Rooms,2015,331.285462
D25,HDB 5 Rooms,2016,332.0711029
D25,HDB 5 Rooms,2017,323.574113
D25,HDB 5 Rooms,2018,316.0291174
D25,HDB 5 Rooms,2019,313.6854066
D25,HDB 5 Rooms,2020,328.5760799
D25,HDB 5 Rooms,2021,387.5205152
D25,HDB 5 Rooms,2022,434.8999037
D25,HDB Executive,1992,114.1003725
D25,HDB Executive,1993,159.3544825
D25,HDB Executive,1994,194.7406377
D25,HDB Executive,1995,233.2007182
D25,HDB Executive,1996,341.6595371
D25,HDB Executive,1997,318.8375341
D25,HDB Executive,1998,252.092643
D25,HDB Executive,1999,231.3504683
D25,HDB Executive,2000,254.6071045
D25,HDB Executive,2001,247.3093004
D25,HDB Executive,2002,241.8082279
D25,HDB Executive,2003,239.7145421
D25,HDB Executive,2004,228.6478947
D25,HDB Executive,2005,217.1966778
D25,HDB Executive,2006,211.4876293
D25,HDB Executive,2007,214.4675465
D25,HDB Executive,2008,245.6985339
D25,HDB Executive,2009,256.5296171
D25,HDB Executive,2010,288.9134079
D25,HDB Executive,2011,327.9224648
D25,HDB Executive,2012,366.6397404
D25,HDB Executive,2013,385.8816302
D25,HDB Executive,2014,372.0957387
D25,HDB Executive,2015,362.7943743
D25,HDB Executive,2016,360.7024672
D25,HDB Executive,2017,360.8941494
D25,HDB Executive,2018,353.1450273
D25,HDB Executive,2019,353.7656262
D25,HDB Executive,2020,360.564589
D25,HDB Executive,2021,413.3515039
D25,HDB Executive,2022,460.5095314
D27,HDB 2 Rooms,2014,557.4187794
D27,HDB 2 Rooms,2016,520.2286243
D27,HDB 2 Rooms,2017,485.7984958
D27,HDB 2 Rooms,2018,468.9084192
D27,HDB 2 Rooms,2019,449.4144602
D27,HDB 2 Rooms,2020,456.5783086
D27,HDB 2 Rooms,2021,521.5080881
D27,HDB 2 Rooms,2022,619.6456184
D27,HDB 3 Rooms,1990,55.07455835
D27,HDB 3 Rooms,1991,56.64896387
D27,HDB 3 Rooms,1992,62.23050397
D27,HDB 3 Rooms,1993,96.57606945
D27,HDB 3 Rooms,1994,122.4624788
D27,HDB 3 Rooms,1995,156.71898
D27,HDB 3 Rooms,1996,222.3618179
D27,HDB 3 Rooms,1997,250.4624239
D27,HDB 3 Rooms,1998,197.1507957
D27,HDB 3 Rooms,1999,185.7820926
D27,HDB 3 Rooms,2000,197.8124689
D27,HDB 3 Rooms,2001,181.8403727
D27,HDB 3 Rooms,2002,175.9616841
D27,HDB 3 Rooms,2003,195.2796192
D27,HDB 3 Rooms,2004,220.646739
D27,HDB 3 Rooms,2005,215.4926168
D27,HDB 3 Rooms,2006,205.5813302
D27,HDB 3 Rooms,2007,216.1936707
D27,HDB 3 Rooms,2008,264.9358876
D27,HDB 3 Rooms,2009,302.6646226
D27,HDB 3 Rooms,2010,351.6617649
D27,HDB 3 Rooms,2011,400.571966
D27,HDB 3 Rooms,2012,441.2170622
D27,HDB 3 Rooms,2013,452.4242746
D27,HDB 3 Rooms,2014,413.7338798
D27,HDB 3 Rooms,2015,392.4162246
D27,HDB 3 Rooms,2016,391.9018318
D27,HDB 3 Rooms,2017,379.8324353
D27,HDB 3 Rooms,2018,361.3391615
D27,HDB 3 Rooms,2019,372.261653
D27,HDB 3 Rooms,2020,386.8785319
D27,HDB 3 Rooms,2021,447.1415985
D27,HDB 3 Rooms,2022,507.8419839
D27,HDB 4 Rooms,1990,66.28234519
D27,HDB 4 Rooms,1991,68.29427938
D27,HDB 4 Rooms,1992,74.03611188
D27,HDB 4 Rooms,1993,123.357257
D27,HDB 4 Rooms,1994,158.2344226
D27,HDB 4 Rooms,1995,193.5197925
D27,HDB 4 Rooms,1996,260.523841
D27,HDB 4 Rooms,1997,269.7906688
D27,HDB 4 Rooms,1998,221.6788931
D27,HDB 4 Rooms,1999,209.8690521
D27,HDB 4 Rooms,2000,216.501301
D27,HDB 4 Rooms,2001,193.7597847
D27,HDB 4 Rooms,2002,182.1354664
D27,HDB 4 Rooms,2003,194.4475688
D27,HDB 4 Rooms,2004,205.5904782
D27,HDB 4 Rooms,2005,204.643156
D27,HDB 4 Rooms,2006,202.4182216
D27,HDB 4 Rooms,2007,213.399177
D27,HDB 4 Rooms,2008,256.0394457
D27,HDB 4 Rooms,2009,287.1768934
D27,HDB 4 Rooms,2010,323.8876
D27,HDB 4 Rooms,2011,370.118781
D27,HDB 4 Rooms,2012,403.2010931
D27,HDB 4 Rooms,2013,415.95623
D27,HDB 4 Rooms,2014,379.671132
D27,HDB 4 Rooms,2015,359.4017744
D27,HDB 4 Rooms,2016,363.8061133
D27,HDB 4 Rooms,2017,351.8660104
D27,HDB 4 Rooms,2018,339.4449257
D27,HDB 4 Rooms,2019,360.8687594
D27,HDB 4 Rooms,2020,370.0771676
D27,HDB 4 Rooms,2021,428.0080999
D27,HDB 4 Rooms,2022,473.6590384
D27,HDB 5 Rooms,1990,83.88683561
D27,HDB 5 Rooms,1991,87.62875379
D27,HDB 5 Rooms,1992,98.12806947
D27,HDB 5 Rooms,1993,155.470093
D27,HDB 5 Rooms,1994,201.3978654
D27,HDB 5 Rooms,1995,243.2667645
D27,HDB 5 Rooms,1996,312.0995899
D27,HDB 5 Rooms,1997,308.9939317
D27,HDB 5 Rooms,1998,262.1675682
D27,HDB 5 Rooms,1999,245.8203426
D27,HDB 5 Rooms,2000,251.9780948
D27,HDB 5 Rooms,2001,226.0525077
D27,HDB 5 Rooms,2002,213.096132
D27,HDB 5 Rooms,2003,219.9256975
D27,HDB 5 Rooms,2004,223.0097375
D27,HDB 5 Rooms,2005,221.003641
D27,HDB 5 Rooms,2006,220.2650957
D27,HDB 5 Rooms,2007,230.8771569
D27,HDB 5 Rooms,2008,272.4206602
D27,HDB 5 Rooms,2009,290.7707942
D27,HDB 5 Rooms,2010,322.1424643
D27,HDB 5 Rooms,2011,356.7667572
D27,HDB 5 Rooms,2012,388.0835124
D27,HDB 5 Rooms,2013,396.3132617
D27,HDB 5 Rooms,2014,367.1541713
D27,HDB 5 Rooms,2015,347.9286741
D27,HDB 5 Rooms,2016,344.9874482
D27,HDB 5 Rooms,2017,343.4937824
D27,HDB 5 Rooms,2018,335.6232164
D27,HDB 5 Rooms,2019,361.1229634
D27,HDB 5 Rooms,2020,374.7634482
D27,HDB 5 Rooms,2021,422.5413529
D27,HDB 5 Rooms,2022,480.272832
D27,HDB Executive,1990,101.5398271
D27,HDB Executive,1991,104.8269933
D27,HDB Executive,1992,123.4379703
D27,HDB Executive,1993,182.1872812
D27,HDB Executive,1994,229.3577245
D27,HDB Executive,1995,273.4014805
D27,HDB Executive,1996,347.2666327
D27,HDB Executive,1997,340.5682917
D27,HDB Executive,1998,288.6439947
D27,HDB Executive,1999,263.9764046
D27,HDB Executive,2000,270.7638095
D27,HDB Executive,2001,248.7351321
D27,HDB Executive,2002,237.6780675
D27,HDB Executive,2003,238.703694
D27,HDB Executive,2004,225.3931716
D27,HDB Executive,2005,220.4339196
D27,HDB Executive,2006,215.9523631
D27,HDB Executive,2007,224.1789023
D27,HDB Executive,2008,260.2585549
D27,HDB Executive,2009,278.1515781
D27,HDB Executive,2010,311.457645
D27,HDB Executive,2011,349.6557319
D27,HDB Executive,2012,378.7296573
D27,HDB Executive,2013,399.8889186
D27,HDB Executive,2014,368.1616616
D27,HDB Executive,2015,359.3844408
D27,HDB Executive,2016,357.6548439
D27,HDB Executive,2017,350.1079864
D27,HDB Executive,2018,346.5687229
D27,HDB Executive,2019,346.8788671
D27,HDB Executive,2020,361.2057263
D27,HDB Executive,2021,411.4486956
D27,HDB Executive,2022,463.0788068
D27,NA,1991,97.12743522
D27,NA,1992,117.7070462
D27,NA,1993,152.1415244
D27,NA,1994,211.6660009
D27,NA,1995,260.5556781
D27,NA,1996,333.4229461
D27,NA,1997,333.5881487
D27,NA,1998,281.6222512
D27,NA,1999,252.7117352
D27,NA,2000,255.4171152
D27,NA,2001,251.5679145
D27,NA,2002,242.5960851
D27,NA,2003,223.6764954
D27,NA,2004,220.7313334
D27,NA,2005,219.5375282
D27,NA,2006,206.642806
D27,NA,2007,216.8181692
D27,NA,2008,266.4480346
D27,NA,2009,273.5500807
D27,NA,2010,329.9348981
D27,NA,2011,373.5638337
D27,NA,2012,393.6122904
D27,NA,2013,434.0423081
D27,NA,2014,427.7188875
D27,NA,2016,392.2363951
D27,NA,2017,395.694869
D27,NA,2018,421.0761073
D27,NA,2019,424.2168266
D27,NA,2020,421.3835134
D27,NA,2021,457.7541597
D27,NA,2022,500.7060638
D3,NA,1990,25.11186466
D3,NA,1991,28.34286106
D3,NA,1992,30.03962444
D3,NA,1993,51.52511548
D3,NA,1994,72.01174502
D3,NA,1995,104.6229526
D3,NA,1996,156.0572898
D3,NA,1997,199.8733121
D3,NA,1998,146.9367357
D3,NA,1999,128.1244368
D3,NA,2000,150.3065705
D3,NA,2001,126.1505874
D3,NA,2002,137.5173919
D3,NA,2003,164.1955443
D3,NA,2004,195.4104084
D3,NA,2005,216.3611702
D3,NA,2006,247.4670736
D3,NA,2007,292.3453129
D3,NA,2008,367.0384585
D3,NA,2009,460.1534863
D3,NA,2010,564.8395718
D3,NA,2011,640.5819452
D3,NA,2012,710.4467828
D3,NA,2013,719.4997476
D3,NA,2014,665.9805461
D3,NA,2015,623.6828659
D3,NA,2016,637.1354249
D3,NA,2017,602.0388108
D3,NA,2018,551.7578821
D3,NA,2019,526.9782243
D3,NA,2020,539.4373786
D3,NA,2021,591.0502286
D3,NA,2022,689.2813014
D3,HDB 2 Rooms,1990,34.80079978
D3,HDB 2 Rooms,1991,36.74374917
D3,HDB 2 Rooms,1992,39.48654059
D3,HDB 2 Rooms,1993,67.78131639
D3,HDB 2 Rooms,1994,89.00344564
D3,HDB 2 Rooms,1995,115.1033325
D3,HDB 2 Rooms,1996,171.2329215
D3,HDB 2 Rooms,1997,212.9795857
D3,HDB 2 Rooms,1998,159.1685074
D3,HDB 2 Rooms,1999,149.1173376
D3,HDB 2 Rooms,2000,162.8121906
D3,HDB 2 Rooms,2001,147.8987683
D3,HDB 2 Rooms,2002,158.2825114
D3,HDB 2 Rooms,2003,181.0088472
D3,HDB 2 Rooms,2004,213.5921293
D3,HDB 2 Rooms,2005,222.6046679
D3,HDB 2 Rooms,2006,236.0912866
D3,HDB 2 Rooms,2007,271.5537962
D3,HDB 2 Rooms,2008,341.3725508
D3,HDB 2 Rooms,2009,394.8614654
D3,HDB 2 Rooms,2010,453.807581
D3,HDB 2 Rooms,2011,535.6802482
D3,HDB 2 Rooms,2012,570.7941818
D3,HDB 2 Rooms,2013,579.9702401
D3,HDB 2 Rooms,2014,558.9390635
D3,HDB 2 Rooms,2015,534.6197763
D3,HDB 2 Rooms,2016,529.5194417
D3,HDB 2 Rooms,2017,512.8202407
D3,HDB 2 Rooms,2018,503.0882301
D3,HDB 2 Rooms,2019,503.8075063
D3,HDB 2 Rooms,2020,501.7149918
D3,HDB 2 Rooms,2021,556.0366463
D3,HDB 2 Rooms,2022,613.7548859
D3,HDB 3 Rooms,1990,56.33623038
D3,HDB 3 Rooms,1991,59.32053611
D3,HDB 3 Rooms,1992,65.62566306
D3,HDB 3 Rooms,1993,99.88365769
D3,HDB 3 Rooms,1994,135.5703031
D3,HDB 3 Rooms,1995,172.313824
D3,HDB 3 Rooms,1996,244.9056513
D3,HDB 3 Rooms,1997,283.6027419
D3,HDB 3 Rooms,1998,225.1502686
D3,HDB 3 Rooms,1999,207.9111011
D3,HDB 3 Rooms,2000,221.0577567
D3,HDB 3 Rooms,2001,202.1852305
D3,HDB 3 Rooms,2002,207.8927649
D3,HDB 3 Rooms,2003,234.3168981
D3,HDB 3 Rooms,2004,256.9915344
D3,HDB 3 Rooms,2005,253.4669159
D3,HDB 3 Rooms,2006,257.969117
D3,HDB 3 Rooms,2007,292.3103561
D3,HDB 3 Rooms,2008,372.7887374
D3,HDB 3 Rooms,2009,403.5059535
D3,HDB 3 Rooms,2010,462.5464049
D3,HDB 3 Rooms,2011,517.7595705
D3,HDB 3 Rooms,2012,562.168563
D3,HDB 3 Rooms,2013,590.016852
D3,HDB 3 Rooms,2014,556.3056145
D3,HDB 3 Rooms,2015,544.6142285
D3,HDB 3 Rooms,2016,542.167245
D3,HDB 3 Rooms,2017,552.7896755
D3,HDB 3 Rooms,2018,529.5139848
D3,HDB 3 Rooms,2019,508.6541551
D3,HDB 3 Rooms,2020,529.8176248
D3,HDB 3 Rooms,2021,568.0544265
D3,HDB 3 Rooms,2022,613.8574637
D3,HDB 4 Rooms,1990,95.8878335
D3,HDB 4 Rooms,1991,99.05359582
D3,HDB 4 Rooms,1992,113.1290408
D3,HDB 4 Rooms,1993,159.2850175
D3,HDB 4 Rooms,1994,204.7163483
D3,HDB 4 Rooms,1995,248.5580609
D3,HDB 4 Rooms,1996,327.0074776
D3,HDB 4 Rooms,1997,349.3428636
D3,HDB 4 Rooms,1998,296.7461231
D3,HDB 4 Rooms,1999,282.7756613
D3,HDB 4 Rooms,2000,307.5435391
D3,HDB 4 Rooms,2001,294.9238891
D3,HDB 4 Rooms,2002,292.1676272
D3,HDB 4 Rooms,2003,293.9992472
D3,HDB 4 Rooms,2004,298.5880318
D3,HDB 4 Rooms,2005,299.7077453
D3,HDB 4 Rooms,2006,315.0637996
D3,HDB 4 Rooms,2007,374.4584664
D3,HDB 4 Rooms,2008,441.0281751
D3,HDB 4 Rooms,2009,460.2815106
D3,HDB 4 Rooms,2010,521.4970498
D3,HDB 4 Rooms,2011,580.7887498
D3,HDB 4 Rooms,2012,638.4296419
D3,HDB 4 Rooms,2013,680.7881049
D3,HDB 4 Rooms,2014,653.4049555
D3,HDB 4 Rooms,2015,649.5646967
D3,HDB 4 Rooms,2016,654.8617063
D3,HDB 4 Rooms,2017,666.7072809
D3,HDB 4 Rooms,2018,669.8686634
D3,HDB 4 Rooms,2019,664.4165559
D3,HDB 4 Rooms,2020,718.5076021
D3,HDB 4 Rooms,2021,749.1457264
D3,HDB 4 Rooms,2022,765.5121713
D3,HDB 5 Rooms,1990,119.1898241
D3,HDB 5 Rooms,1991,125.3835592
D3,HDB 5 Rooms,1992,141.5438978
D3,HDB 5 Rooms,1993,199.4949166
D3,HDB 5 Rooms,1994,251.8696379
D3,HDB 5 Rooms,1995,301.5201057
D3,HDB 5 Rooms,1996,382.3914121
D3,HDB 5 Rooms,1997,388.922372
D3,HDB 5 Rooms,1998,339.0442669
D3,HDB 5 Rooms,1999,330.3732838
D3,HDB 5 Rooms,2000,350.9287398
D3,HDB 5 Rooms,2001,332.637286
D3,HDB 5 Rooms,2002,327.855232
D3,HDB 5 Rooms,2003,318.9471351
D3,HDB 5 Rooms,2004,307.9122001
D3,HDB 5 Rooms,2005,302.8988624
D3,HDB 5 Rooms,2006,314.570073
D3,HDB 5 Rooms,2007,380.6071862
D3,HDB 5 Rooms,2008,459.475566
D3,HDB 5 Rooms,2009,456.9992859
D3,HDB 5 Rooms,2010,515.3445535
D3,HDB 5 Rooms,2011,564.2363056
D3,HDB 5 Rooms,2012,604.7030015
D3,HDB 5 Rooms,2013,633.9843145
D3,HDB 5 Rooms,2014,619.8370292
D3,HDB 5 Rooms,2015,626.493679
D3,HDB 5 Rooms,2016,609.1421346
D3,HDB 5 Rooms,2017,614.0662711
D3,HDB 5 Rooms,2018,634.5045105
D3,HDB 5 Rooms,2019,621.5600882
D3,HDB 5 Rooms,2020,629.0645396
D3,HDB 5 Rooms,2021,674.6702978
D3,HDB 5 Rooms,2022,702.0170727
D3,HDB Executive,1994,348.0597181
D3,HDB Executive,1996,444.8880053
D3,HDB Executive,1997,366.8400858
D3,HDB Executive,1998,307.6951663
D3,HDB Executive,1999,368.6873141
D3,HDB Executive,2000,395.6424647
D3,HDB Executive,2001,392.6678527
D3,HDB Executive,2002,368.8348554
D3,HDB Executive,2003,374.6654713
D3,HDB Executive,2004,370.2581081
D3,HDB Executive,2005,318.9727701
D3,HDB Executive,2006,323.1503451
D3,HDB Executive,2007,389.1765531
D3,HDB Executive,2008,502.9932061
D3,HDB Executive,2009,446.0119341
D3,HDB Executive,2010,469.3321091
D3,HDB Executive,2011,521.8895258
D3,HDB Executive,2012,561.9483644
D3,HDB Executive,2013,606.9668057
D3,HDB Executive,2014,564.7051719
D3,HDB Executive,2015,557.7964307
D3,HDB Executive,2016,593.7801355
D3,HDB Executive,2017,592.2157795
D3,HDB Executive,2018,629.4022613
D3,HDB Executive,2019,642.4390788
D3,HDB Executive,2020,613.198469
D3,HDB Executive,2021,592.3515507
D3,HDB Executive,2022,722.6607987
D5,HDB 2 Rooms,2006,255.7474521
D5,HDB 2 Rooms,2007,296.6564164
D5,HDB 2 Rooms,2008,293.4893487
D5,HDB 2 Rooms,2009,365.2779197
D5,HDB 2 Rooms,2010,453.2545515
D5,HDB 2 Rooms,2011,525.7471734
D5,HDB 2 Rooms,2012,559.5304676
D5,HDB 2 Rooms,2014,550.0285677
D5,HDB 2 Rooms,2015,580.6445619
D5,HDB 2 Rooms,2016,565.864603
D5,HDB 2 Rooms,2017,644.6343797
D5,HDB 2 Rooms,2018,602.6475328
D5,HDB 2 Rooms,2019,536.1913433
D5,HDB 2 Rooms,2020,587.6028515
D5,HDB 2 Rooms,2021,621.2015394
D5,HDB 2 Rooms,2022,701.8594561
D5,HDB 3 Rooms,1990,63.94048183
D5,HDB 3 Rooms,1991,64.68858731
D5,HDB 3 Rooms,1992,69.11129461
D5,HDB 3 Rooms,1993,103.9698135
D5,HDB 3 Rooms,1994,134.8287727
D5,HDB 3 Rooms,1995,172.4213085
D5,HDB 3 Rooms,1996,247.2256501
D5,HDB 3 Rooms,1997,276.0851303
D5,HDB 3 Rooms,1998,220.9503019
D5,HDB 3 Rooms,1999,208.1396221
D5,HDB 3 Rooms,2000,222.2764999
D5,HDB 3 Rooms,2001,203.3988943
D5,HDB 3 Rooms,2002,204.6118637
D5,HDB 3 Rooms,2003,228.2940026
D5,HDB 3 Rooms,2004,242.261336
D5,HDB 3 Rooms,2005,239.4810515
D5,HDB 3 Rooms,2006,236.7925958
D5,HDB 3 Rooms,2007,261.434781
D5,HDB 3 Rooms,2008,323.7645016
D5,HDB 3 Rooms,2009,355.1484178
D5,HDB 3 Rooms,2010,414.7465846
D5,HDB 3 Rooms,2011,466.3537025
D5,HDB 3 Rooms,2012,499.9900244
D5,HDB 3 Rooms,2013,509.9550887
D5,HDB 3 Rooms,2014,484.7286716
D5,HDB 3 Rooms,2015,456.0387589
D5,HDB 3 Rooms,2016,456.5263825
D5,HDB 3 Rooms,2017,460.6931247
D5,HDB 3 Rooms,2018,436.8701348
D5,HDB 3 Rooms,2019,416.6672449
D5,HDB 3 Rooms,2020,466.9622096
D5,HDB 3 Rooms,2021,503.176032
D5,HDB 3 Rooms,2022,570.5218815
D5,HDB 4 Rooms,1990,81.91530082
D5,HDB 4 Rooms,1991,84.0487326
D5,HDB 4 Rooms,1992,96.44282407
D5,HDB 4 Rooms,1993,139.6263306
D5,HDB 4 Rooms,1994,188.8332834
D5,HDB 4 Rooms,1995,235.4859746
D5,HDB 4 Rooms,1996,317.6513069
D5,HDB 4 Rooms,1997,323.6675613
D5,HDB 4 Rooms,1998,271.0881267
D5,HDB 4 Rooms,1999,255.6479943
D5,HDB 4 Rooms,2000,267.3203868
D5,HDB 4 Rooms,2001,243.1509026
D5,HDB 4 Rooms,2002,242.3498918
D5,HDB 4 Rooms,2003,247.1786967
D5,HDB 4 Rooms,2004,251.2783652
D5,HDB 4 Rooms,2005,252.8979431
D5,HDB 4 Rooms,2006,273.0560475
D5,HDB 4 Rooms,2007,313.0957026
D5,HDB 4 Rooms,2008,363.3129605
D5,HDB 4 Rooms,2009,395.292355
D5,HDB 4 Rooms,2010,438.4002026
D5,HDB 4 Rooms,2011,498.8899148
D5,HDB 4 Rooms,2012,521.2834526
D5,HDB 4 Rooms,2013,548.1935524
D5,HDB 4 Rooms,2014,517.0660055
D5,HDB 4 Rooms,2015,529.6803777
D5,HDB 4 Rooms,2016,530.9438539
D5,HDB 4 Rooms,2017,556.3780392
D5,HDB 4 Rooms,2018,570.7247444
D5,HDB 4 Rooms,2019,529.162322
D5,HDB 4 Rooms,2020,592.6779521
D5,HDB 4 Rooms,2021,669.2465133
D5,HDB 4 Rooms,2022,671.2713217
D5,HDB 5 Rooms,1990,107.5637021
D5,HDB 5 Rooms,1991,112.6301473
D5,HDB 5 Rooms,1992,128.9637645
D5,HDB 5 Rooms,1993,190.8379833
D5,HDB 5 Rooms,1994,242.6746145
D5,HDB 5 Rooms,1995,288.0397267
D5,HDB 5 Rooms,1996,369.7189296
D5,HDB 5 Rooms,1997,371.2816894
D5,HDB 5 Rooms,1998,310.4720614
D5,HDB 5 Rooms,1999,295.9816998
D5,HDB 5 Rooms,2000,316.3268764
D5,HDB 5 Rooms,2001,285.7561344
D5,HDB 5 Rooms,2002,278.2320115
D5,HDB 5 Rooms,2003,282.3415975
D5,HDB 5 Rooms,2004,270.7070068
D5,HDB 5 Rooms,2005,267.1359758
D5,HDB 5 Rooms,2006,283.729404
D5,HDB 5 Rooms,2007,322.7174114
D5,HDB 5 Rooms,2008,387.9178716
D5,HDB 5 Rooms,2009,387.8341932
D5,HDB 5 Rooms,2010,431.1632781
D5,HDB 5 Rooms,2011,479.1442252
D5,HDB 5 Rooms,2012,527.3614963
D5,HDB 5 Rooms,2013,576.4144924
D5,HDB 5 Rooms,2014,537.176745
D5,HDB 5 Rooms,2015,519.6540611
D5,HDB 5 Rooms,2016,557.4575278
D5,HDB 5 Rooms,2017,583.9461766
D5,HDB 5 Rooms,2018,540.297321
D5,HDB 5 Rooms,2019,537.3163392
D5,HDB 5 Rooms,2020,610.4471922
D5,HDB 5 Rooms,2021,609.4924665
D5,HDB 5 Rooms,2022,677.5018277
D5,HDB Executive,1990,122.9304104
D5,HDB Executive,1991,138.6452572
D5,HDB Executive,1992,142.0194921
D5,HDB Executive,1993,205.8361746
D5,HDB Executive,1994,253.7664295
D5,HDB Executive,1995,309.5977892
D5,HDB Executive,1996,370.5678845
D5,HDB Executive,1997,378.798801
D5,HDB Executive,1998,318.2539862
D5,HDB Executive,1999,291.816254
D5,HDB Executive,2000,277.3667966
D5,HDB Executive,2001,292.9803723
D5,HDB Executive,2002,258.9609342
D5,HDB Executive,2003,255.5052653
D5,HDB Executive,2004,250.6980638
D5,HDB Executive,2005,236.9058071
D5,HDB Executive,2006,252.0974163
D5,HDB Executive,2007,299.6697651
D5,HDB Executive,2008,372.8553914
D5,HDB Executive,2009,372.0607772
D5,HDB Executive,2010,410.0833161
D5,HDB Executive,2011,468.743671
D5,HDB Executive,2012,506.0064196
D5,HDB Executive,2013,535.593202
D5,HDB Executive,2014,529.4330122
D5,HDB Executive,2015,506.264551
D5,HDB Executive,2016,503.0909491
D5,HDB Executive,2017,517.8982525
D5,HDB Executive,2018,516.2757878
D5,HDB Executive,2019,498.692853
D5,HDB Executive,2020,488.9001452
D5,HDB Executive,2021,524.7858472
D5,HDB Executive,2022,551.7097392
