"","Year","district","flat_type","avg_price_per_sqm"
"1096",2007,"D1","5-RM",3780.13114793738
"1097",2007,"D10","3-RM",3266.95185910218
"1098",2007,"D10","4-RM",3177.75202325764
"1099",2007,"D10","5-RM",3524.59902901584
"1100",2007,"D10","EXEC",3763.284478079
"1101",2007,"D12","2-RM",3134.98730088791
"1102",2007,"D12","3-RM",2843.75070932253
"1103",2007,"D12","4-RM",2960.71284753668
"1104",2007,"D12","5-RM",3237.23154861744
"1105",2007,"D12","EXEC",2756.90035510577
"1106",2007,"D14","2-RM",2806.73425961137
"1107",2007,"D14","3-RM",2829.41212854609
"1108",2007,"D14","4-RM",3081.42904671914
"1109",2007,"D14","5-RM",3195.25940874353
"1110",2007,"D14","EXEC",2931.78298990399
"1111",2007,"D16","2-RM",2971.40385510456
"1112",2007,"D16","3-RM",2739.9740728819
"1113",2007,"D16","4-RM",2716.69100511483
"1114",2007,"D16","5-RM",3108.71951288793
"1115",2007,"D16","EXEC",2815.8058088075
"1116",2007,"D18","2-RM",3418.18181818182
"1117",2007,"D18","3-RM",2676.68319634118
"1118",2007,"D18","4-RM",2561.01106298855
"1119",2007,"D18","5-RM",2522.57267737678
"1120",2007,"D18","EXEC",2705.39453206843
"1121",2007,"D19","3-RM",2493.31940836051
"1122",2007,"D19","4-RM",2646.10215783394
"1123",2007,"D19","5-RM",2746.8248845946
"1124",2007,"D19","EXEC",2741.34471306064
"1125",2007,"D20","2-RM",3097.07954545455
"1126",2007,"D20","3-RM",2629.4064015903
"1127",2007,"D20","4-RM",3145.13488588194
"1128",2007,"D20","5-RM",3336.41282599011
"1129",2007,"D20","EXEC",3286.9189044723
"1130",2007,"D22","3-RM",2324.11854686843
"1131",2007,"D22","4-RM",2392.19501670245
"1132",2007,"D22","5-RM",2474.45399811161
"1133",2007,"D22","EXEC",2498.80630967476
"1134",2007,"D23","3-RM",2341.77523769538
"1135",2007,"D23","4-RM",2412.23185857017
"1136",2007,"D23","5-RM",2515.73469156811
"1137",2007,"D23","EXEC",2490.13197069839
"1138",2007,"D25","2-RM",2396.2962962963
"1139",2007,"D25","3-RM",2184.38728482078
"1140",2007,"D25","4-RM",2329.11642947597
"1141",2007,"D25","5-RM",2346.26100560246
"1142",2007,"D25","EXEC",2308.50720398373
"1143",2007,"D27","3-RM",2327.08674748063
"1144",2007,"D27","4-RM",2297.00741513358
"1145",2007,"D27","5-RM",2485.13865325365
"1146",2007,"D27","EXEC",2413.03957782556
"1147",2007,"D3","1-RM",3146.77419354839
"1148",2007,"D3","2-RM",2922.97785052636
"1149",2007,"D3","3-RM",3146.39954881797
"1150",2007,"D3","4-RM",4030.63337844309
"1151",2007,"D3","5-RM",4096.81769817056
"1152",2007,"D3","EXEC",4189.05748931474
"1153",2007,"D5","2-RM",3193.18181818182
"1154",2007,"D5","3-RM",2814.05757838636
"1155",2007,"D5","4-RM",3370.1310947162
"1156",2007,"D5","5-RM",3473.6984005286
"1157",2007,"D5","EXEC",3225.61610230188
"1158",2008,"D1","2-RM",3581.33182331296
"1159",2008,"D1","3-RM",4687.19306589471
"1160",2008,"D1","4-RM",4669.01607767999
"1161",2008,"D1","5-RM",4394.87442892401
"1162",2008,"D10","3-RM",4337.95817630904
"1163",2008,"D10","4-RM",4243.14134295088
"1164",2008,"D10","5-RM",4448.03576749971
"1165",2008,"D10","EXEC",4438.98219685077
"1166",2008,"D12","2-RM",3713.81103260147
"1167",2008,"D12","3-RM",3477.59610404765
"1168",2008,"D12","4-RM",3660.89270800834
"1169",2008,"D12","5-RM",3836.71487107211
"1170",2008,"D12","EXEC",3544.29166978113
"1171",2008,"D14","2-RM",3426.01989469337
"1172",2008,"D14","3-RM",3511.83339713439
"1173",2008,"D14","4-RM",3833.47436980704
"1174",2008,"D14","5-RM",3972.09787731137
"1175",2008,"D14","EXEC",3320.54243525994
"1176",2008,"D16","2-RM",3620.94715035892
"1177",2008,"D16","3-RM",3378.64315887734
"1178",2008,"D16","4-RM",3348.62659290188
"1179",2008,"D16","5-RM",3812.47390102271
"1180",2008,"D16","EXEC",3246.56230659403
"1181",2008,"D18","2-RM",3781.81818181818
"1182",2008,"D18","3-RM",3274.97006221923
"1183",2008,"D18","4-RM",3093.79243503127
"1184",2008,"D18","5-RM",3028.43184494135
"1185",2008,"D18","EXEC",3278.56153658161
"1186",2008,"D19","3-RM",3100.2989316648
"1187",2008,"D19","4-RM",3193.53738014829
"1188",2008,"D19","5-RM",3289.7937965126
"1189",2008,"D19","EXEC",3288.66775599401
"1190",2008,"D20","2-RM",3560.73975044563
"1191",2008,"D20","3-RM",3349.52892988374
"1192",2008,"D20","4-RM",3762.06457560414
"1193",2008,"D20","5-RM",4073.17723502294
"1194",2008,"D20","EXEC",3839.40212412272
"1195",2008,"D22","3-RM",2888.1420617725
"1196",2008,"D22","4-RM",2857.59388509037
"1197",2008,"D22","5-RM",3007.64637577008
"1198",2008,"D22","EXEC",2925.87323845798
"1199",2008,"D23","3-RM",2939.67404092195
"1200",2008,"D23","4-RM",3013.61171203707
"1201",2008,"D23","5-RM",3061.82216278516
"1202",2008,"D23","EXEC",3024.0970061664
"1203",2008,"D25","2-RM",2897.77777777778
"1204",2008,"D25","3-RM",2641.72922028785
"1205",2008,"D25","4-RM",2735.85809275221
"1206",2008,"D25","5-RM",2730.18827310279
"1207",2008,"D25","EXEC",2644.67432510226
"1208",2008,"D27","3-RM",2851.74283828269
"1209",2008,"D27","4-RM",2755.98304240172
"1210",2008,"D27","5-RM",2932.30834473774
"1211",2008,"D27","EXEC",2801.39692563991
"1212",2008,"D3","1-RM",3950.76400679117
"1213",2008,"D3","2-RM",3674.49991787736
"1214",2008,"D3","3-RM",4012.66063017034
"1215",2008,"D3","4-RM",4747.1830994437
"1216",2008,"D3","5-RM",4945.7490753412
"1217",2008,"D3","EXEC",5414.16884813353
"1218",2008,"D5","2-RM",3159.09090909091
"1219",2008,"D5","3-RM",3484.9686918104
"1220",2008,"D5","4-RM",3910.66461921759
"1221",2008,"D5","5-RM",4175.50921522805
"1222",2008,"D5","EXEC",4013.37712301973
"1223",2009,"D1","2-RM",3894.10867882693
"1224",2009,"D1","3-RM",4933.91502231898
"1225",2009,"D1","4-RM",4967.23961588802
"1226",2009,"D1","5-RM",4235.37198867591
"1227",2009,"D1","EXEC",3666.66666666667
"1228",2009,"D10","3-RM",4797.9983728001
"1229",2009,"D10","4-RM",4239.98920132202
"1230",2009,"D10","5-RM",4567.13103739985
"1231",2009,"D10","EXEC",4293.68919194766
"1232",2009,"D12","2-RM",4237.88535696149
"1233",2009,"D12","3-RM",3840.05422136951
"1234",2009,"D12","4-RM",3846.86041257883
"1235",2009,"D12","5-RM",3917.08064325216
"1236",2009,"D12","EXEC",3481.07280280265
"1237",2009,"D14","2-RM",3996.28532769841
"1238",2009,"D14","3-RM",3873.07997828814
"1239",2009,"D14","4-RM",4122.72485470962
"1240",2009,"D14","5-RM",4216.4376417021
"1241",2009,"D14","EXEC",3577.0532174197
"1242",2009,"D16","2-RM",4065.72871572872
"1243",2009,"D16","3-RM",3708.16864141681
"1244",2009,"D16","4-RM",3612.83870983047
"1245",2009,"D16","5-RM",3814.83537682357
"1246",2009,"D16","EXEC",3374.01918562144
"1247",2009,"D18","2-RM",3819.22675026123
"1248",2009,"D18","3-RM",3541.95661464787
"1249",2009,"D18","4-RM",3312.16193035552
"1250",2009,"D18","5-RM",3163.2675125615
"1251",2009,"D18","EXEC",3321.97343495378
"1252",2009,"D19","3-RM",3428.45251288368
"1253",2009,"D19","4-RM",3420.21533095647
"1254",2009,"D19","5-RM",3416.36288762852
"1255",2009,"D19","EXEC",3385.43079191795
"1256",2009,"D20","2-RM",4065.16308243728
"1257",2009,"D20","3-RM",3675.50255620961
"1258",2009,"D20","4-RM",4009.31155666358
"1259",2009,"D20","5-RM",4187.19792804576
"1260",2009,"D20","EXEC",3931.24771152494
"1261",2009,"D22","3-RM",3254.27729908467
"1262",2009,"D22","4-RM",3187.93494759181
"1263",2009,"D22","5-RM",3254.28186945827
"1264",2009,"D22","EXEC",3148.03595266838
"1265",2009,"D23","3-RM",3329.33691920186
"1266",2009,"D23","4-RM",3206.22219364789
"1267",2009,"D23","5-RM",3200.13210350886
"1268",2009,"D23","EXEC",3146.2865916504
"1269",2009,"D25","2-RM",2822.22222222222
"1270",2009,"D25","3-RM",2998.1983112455
"1271",2009,"D25","4-RM",2961.34194011955
"1272",2009,"D25","5-RM",2901.26779524088
"1273",2009,"D25","EXEC",2761.25913908886
"1274",2009,"D27","3-RM",3257.85130866505
"1275",2009,"D27","4-RM",3091.1433441702
"1276",2009,"D27","5-RM",3129.82749486754
"1277",2009,"D27","EXEC",2993.99571405741
"1278",2009,"D3","1-RM",4953.04659498208
"1279",2009,"D3","2-RM",4250.24959053704
"1280",2009,"D3","3-RM",4343.2976166362
"1281",2009,"D3","4-RM",4954.42436532311
"1282",2009,"D3","5-RM",4919.09456229211
"1283",2009,"D3","EXEC",4800.82681910828
"1284",2009,"D5","2-RM",3931.81818181818
"1285",2009,"D5","3-RM",3822.78216885794
"1286",2009,"D5","4-RM",4254.88773928058
"1287",2009,"D5","5-RM",4174.60867622759
"1288",2009,"D5","EXEC",4004.82440894436
"1289",2010,"D1","2-RM",4639.98515843891
"1290",2010,"D1","3-RM",5689.90538256116
"1291",2010,"D1","4-RM",5587.76053743264
"1292",2010,"D1","5-RM",4526.4789920841
"1293",2010,"D10","3-RM",5148.99145772524
"1294",2010,"D10","4-RM",4903.27522210935
"1295",2010,"D10","5-RM",5003.57189513418
"1296",2010,"D10","EXEC",4593.59114050281
"1297",2010,"D12","2-RM",4940.38848127006
"1298",2010,"D12","3-RM",4418.56735585905
"1299",2010,"D12","4-RM",4261.51093113383
"1300",2010,"D12","5-RM",4337.24670654685
"1301",2010,"D12","EXEC",3821.84471967497
"1302",2010,"D14","2-RM",4627.44240043878
"1303",2010,"D14","3-RM",4454.98002804643
"1304",2010,"D14","4-RM",4608.99966635474
"1305",2010,"D14","5-RM",4698.45435185422
"1306",2010,"D14","EXEC",3938.62852693128
"1307",2010,"D16","2-RM",4817.22789545189
"1308",2010,"D16","3-RM",4261.20560548293
"1309",2010,"D16","4-RM",4083.79242411538
"1310",2010,"D16","5-RM",4250.09171468353
"1311",2010,"D16","EXEC",3798.88063441752
"1312",2010,"D18","2-RM",4663.63636363636
"1313",2010,"D18","3-RM",4103.70561413817
"1314",2010,"D18","4-RM",3710.06252361336
"1315",2010,"D18","5-RM",3484.64846279727
"1316",2010,"D18","EXEC",3618.53130606825
"1317",2010,"D19","3-RM",3958.33005890276
"1318",2010,"D19","4-RM",3917.9652279637
"1319",2010,"D19","5-RM",3847.15724165455
"1320",2010,"D19","EXEC",3757.346728284
"1321",2010,"D20","2-RM",4796.3375692408
"1322",2010,"D20","3-RM",4214.07625024236
"1323",2010,"D20","4-RM",4443.37420416422
"1324",2010,"D20","5-RM",4617.78777424614
"1325",2010,"D20","EXEC",4417.09227640355
"1326",2010,"D22","2-RM",3864.50167973124
"1327",2010,"D22","3-RM",3799.75000324918
"1328",2010,"D22","4-RM",3585.34637432324
"1329",2010,"D22","5-RM",3621.77820696709
"1330",2010,"D22","EXEC",3456.65680726549
"1331",2010,"D23","3-RM",3850.89142631976
"1332",2010,"D23","4-RM",3556.1091816152
"1333",2010,"D23","5-RM",3553.24962549347
"1334",2010,"D23","EXEC",3542.02865301274
"1335",2010,"D25","2-RM",4600
"1336",2010,"D25","3-RM",3519.95803028242
"1337",2010,"D25","4-RM",3348.9216996905
"1338",2010,"D25","5-RM",3206.42126554667
"1339",2010,"D25","EXEC",3109.83533219684
"1340",2010,"D27","3-RM",3785.25171992275
"1341",2010,"D27","4-RM",3486.29382081061
"1342",2010,"D27","5-RM",3467.50946243401
"1343",2010,"D27","EXEC",3352.4990064588
"1344",2010,"D3","1-RM",6079.87711213518
"1345",2010,"D3","2-RM",4884.73933941629
"1346",2010,"D3","3-RM",4978.80326119665
"1347",2010,"D3","4-RM",5613.34197153382
"1348",2010,"D3","5-RM",5547.11703089726
"1349",2010,"D3","EXEC",5051.84516246051
"1350",2010,"D5","2-RM",4878.78787878788
"1351",2010,"D5","3-RM",4464.29059993572
"1352",2010,"D5","4-RM",4718.89608579347
"1353",2010,"D5","5-RM",4640.9985393182
"1354",2010,"D5","EXEC",4414.095353086
"1355",2011,"D1","2-RM",5094.46773090641
"1356",2011,"D1","3-RM",6227.26682925133
"1357",2011,"D1","4-RM",6065.91316967942
"1358",2011,"D1","5-RM",5772.14460624839
"1359",2011,"D10","3-RM",5992.69406392694
"1360",2011,"D10","4-RM",5352.93223443223
"1361",2011,"D10","5-RM",6200.25389844062
"1362",2011,"D10","EXEC",5250.82725493684
"1363",2011,"D12","2-RM",5865.76749137513
"1364",2011,"D12","3-RM",4935.78160399131
"1365",2011,"D12","4-RM",4941.01912790131
"1366",2011,"D12","5-RM",4892.7984761165
"1367",2011,"D12","EXEC",4373.48863712658
"1368",2011,"D14","2-RM",5279.80871843058
"1369",2011,"D14","3-RM",5097.08001907265
"1370",2011,"D14","4-RM",5316.37350380575
"1371",2011,"D14","5-RM",5144.62833378762
"1372",2011,"D14","EXEC",4378.8257549336
"1373",2011,"D16","2-RM",5414.63921913182
"1374",2011,"D16","3-RM",4816.94705810728
"1375",2011,"D16","4-RM",4606.31687470975
"1376",2011,"D16","5-RM",4678.91267087598
"1377",2011,"D16","EXEC",4246.49164096844
"1378",2011,"D18","2-RM",4754.54545454545
"1379",2011,"D18","3-RM",4659.82054960842
"1380",2011,"D18","4-RM",4163.06978908517
"1381",2011,"D18","5-RM",3946.59852663728
"1382",2011,"D18","EXEC",4050.44956190829
"1383",2011,"D19","3-RM",4572.5931312731
"1384",2011,"D19","4-RM",4532.9054503269
"1385",2011,"D19","5-RM",4341.6397394224
"1386",2011,"D19","EXEC",4234.72825961388
"1387",2011,"D20","2-RM",5702.17450947321
"1388",2011,"D20","3-RM",4749.57109481316
"1389",2011,"D20","4-RM",4903.5368337642
"1390",2011,"D20","5-RM",5261.21725342353
"1391",2011,"D20","EXEC",4864.16999084268
"1392",2011,"D22","2-RM",4663.18983733844
"1393",2011,"D22","3-RM",4301.30121969533
"1394",2011,"D22","4-RM",4039.25322347991
"1395",2011,"D22","5-RM",3978.64914177165
"1396",2011,"D22","EXEC",3836.12662910362
"1397",2011,"D23","3-RM",4387.92453942346
"1398",2011,"D23","4-RM",4010.69136912551
"1399",2011,"D23","5-RM",3960.50286198976
"1400",2011,"D23","EXEC",3916.74214987492
"1401",2011,"D25","2-RM",5088.88888888889
"1402",2011,"D25","3-RM",4157.23895474675
"1403",2011,"D25","4-RM",3802.47411213742
"1404",2011,"D25","5-RM",3543.54781861902
"1405",2011,"D25","EXEC",3529.72502357104
"1406",2011,"D27","3-RM",4311.71616280075
"1407",2011,"D27","4-RM",3983.92176681259
"1408",2011,"D27","5-RM",3840.20154868331
"1409",2011,"D27","EXEC",3763.65919901181
"1410",2011,"D3","1-RM",6895.16129032258
"1411",2011,"D3","2-RM",5766.0085841621
"1412",2011,"D3","3-RM",5573.11206575407
"1413",2011,"D3","4-RM",6251.55203655511
"1414",2011,"D3","5-RM",6073.38278085676
"1415",2011,"D3","EXEC",5617.56566932671
"1416",2011,"D5","2-RM",5659.09090909091
"1417",2011,"D5","3-RM",5019.78494956465
"1418",2011,"D5","4-RM",5370.00128473149
"1419",2011,"D5","5-RM",5157.46022674242
"1420",2011,"D5","EXEC",5045.51059511815
"1421",2012,"D1","2-RM",5539.64378391631
"1422",2012,"D1","3-RM",6846.50421185721
"1423",2012,"D1","4-RM",6558.6760165274
"1424",2012,"D1","5-RM",6185.95109159916
"1425",2012,"D10","3-RM",6423.29519472377
"1426",2012,"D10","4-RM",5849.65420113594
"1427",2012,"D10","5-RM",6225.32823870827
"1428",2012,"D10","EXEC",5616.23080116231
"1429",2012,"D12","2-RM",6015.9048632683
"1430",2012,"D12","3-RM",5313.56596151225
"1431",2012,"D12","4-RM",5496.20994155935
"1432",2012,"D12","5-RM",5339.75086217153
"1433",2012,"D12","EXEC",4959.22597466632
"1434",2012,"D14","2-RM",5879.31756999981
"1435",2012,"D14","3-RM",5488.37129616967
"1436",2012,"D14","4-RM",5540.6252273839
"1437",2012,"D14","5-RM",5499.12795875578
"1438",2012,"D14","EXEC",4993.13120751091
"1439",2012,"D16","2-RM",5981.69191919192
"1440",2012,"D16","3-RM",5206.76476173952
"1441",2012,"D16","4-RM",4943.96964648691
"1442",2012,"D16","5-RM",5163.19851801217
"1443",2012,"D16","EXEC",4609.67464243562
"1444",2012,"D18","3-RM",5089.89394393103
"1445",2012,"D18","4-RM",4492.45979929965
"1446",2012,"D18","5-RM",4274.90497871279
"1447",2012,"D18","EXEC",4447.51496609045
"1448",2012,"D19","2-RM",5586.11111111111
"1449",2012,"D19","3-RM",5006.06773792462
"1450",2012,"D19","4-RM",4925.56592419796
"1451",2012,"D19","5-RM",4681.64654023073
"1452",2012,"D19","EXEC",4605.3532128365
"1453",2012,"D20","2-RM",5976.26651126651
"1454",2012,"D20","3-RM",5138.31054546145
"1455",2012,"D20","4-RM",5227.93227852713
"1456",2012,"D20","5-RM",5477.43583792856
"1457",2012,"D20","EXEC",5409.90123410263
"1458",2012,"D22","2-RM",5208.99191388322
"1459",2012,"D22","3-RM",4762.85687684418
"1460",2012,"D22","4-RM",4330.48857649693
"1461",2012,"D22","5-RM",4292.53365204852
"1462",2012,"D22","EXEC",4248.0536798302
"1463",2012,"D23","3-RM",4729.6968077198
"1464",2012,"D23","4-RM",4337.0073691637
"1465",2012,"D23","5-RM",4243.62578740612
"1466",2012,"D23","EXEC",4238.67199998831
"1467",2012,"D25","2-RM",5480
"1468",2012,"D25","3-RM",4528.88278373327
"1469",2012,"D25","4-RM",4104.90026044579
"1470",2012,"D25","5-RM",3841.63671947442
"1471",2012,"D25","EXEC",3946.47388534381
"1472",2012,"D27","3-RM",4749.21636527479
"1473",2012,"D27","4-RM",4340.01608174575
"1474",2012,"D27","5-RM",4177.29239540212
"1475",2012,"D27","EXEC",4076.60858069247
"1476",2012,"D3","1-RM",7647.17741935484
"1477",2012,"D3","2-RM",6143.97187772318
"1478",2012,"D3","3-RM",6051.12603662264
"1479",2012,"D3","4-RM",6871.99277441044
"1480",2012,"D3","5-RM",6508.96255911703
"1481",2012,"D3","EXEC",6048.75648889693
"1482",2012,"D5","2-RM",6022.72727272727
"1483",2012,"D5","3-RM",5381.84238953331
"1484",2012,"D5","4-RM",5611.04294592632
"1485",2012,"D5","5-RM",5676.46608144873
"1486",2012,"D5","EXEC",5446.60243900904
"1487",2013,"D1","2-RM",5803.51791775745
"1488",2013,"D1","3-RM",6989.25010408531
"1489",2013,"D1","4-RM",6482.11756197043
"1490",2013,"D1","5-RM",5850.72133546883
"1491",2013,"D10","3-RM",6498.42983366719
"1492",2013,"D10","4-RM",6291.69363969364
"1493",2013,"D10","5-RM",6477.94997687573
"1494",2013,"D10","EXEC",6388.74885844749
"1495",2013,"D12","2-RM",6270.35812653809
"1496",2013,"D12","3-RM",5439.03399934482
"1497",2013,"D12","4-RM",5835.28601927918
"1498",2013,"D12","5-RM",5734.96575881926
"1499",2013,"D12","EXEC",5044.06195238852
"1500",2013,"D14","2-RM",5837.20635206292
"1501",2013,"D14","3-RM",5621.16481558876
"1502",2013,"D14","4-RM",5763.41935848655
"1503",2013,"D14","5-RM",5944.59219232584
"1504",2013,"D14","EXEC",5199.26226002627
"1505",2013,"D16","2-RM",6217.03856749311
"1506",2013,"D16","3-RM",5336.11977585915
"1507",2013,"D16","4-RM",5218.07662974081
"1508",2013,"D16","5-RM",5334.29487601139
"1509",2013,"D16","EXEC",4929.54856402427
"1510",2013,"D18","3-RM",5168.62639884197
"1511",2013,"D18","4-RM",4588.65315365527
"1512",2013,"D18","5-RM",4406.21243388476
"1513",2013,"D18","EXEC",4593.86807019172
"1514",2013,"D19","2-RM",5944.44444444444
"1515",2013,"D19","3-RM",5207.38419133673
"1516",2013,"D19","4-RM",5175.25293984327
"1517",2013,"D19","5-RM",4788.08500338374
"1518",2013,"D19","EXEC",4781.6838826515
"1519",2013,"D20","2-RM",6303.58254963427
"1520",2013,"D20","3-RM",5291.41633830713
"1521",2013,"D20","4-RM",5489.58626616845
"1522",2013,"D20","5-RM",5813.31795963982
"1523",2013,"D20","EXEC",5611.29059399799
"1524",2013,"D22","2-RM",5236.94332575912
"1525",2013,"D22","3-RM",4867.88940173594
"1526",2013,"D22","4-RM",4478.0847726856
"1527",2013,"D22","5-RM",4460.63825830312
"1528",2013,"D22","EXEC",4403.72023938153
"1529",2013,"D23","3-RM",4853.90254699165
"1530",2013,"D23","4-RM",4464.25270183203
"1531",2013,"D23","5-RM",4440.27058201961
"1532",2013,"D23","EXEC",4489.31239088497
"1533",2013,"D25","2-RM",5706.66666666667
"1534",2013,"D25","3-RM",4702.8341798572
"1535",2013,"D25","4-RM",4247.35204835246
"1536",2013,"D25","5-RM",3987.71895701457
"1537",2013,"D25","EXEC",4153.59141123719
"1538",2013,"D27","3-RM",4869.84922619562
"1539",2013,"D27","4-RM",4477.31116261903
"1540",2013,"D27","5-RM",4265.87622963044
"1541",2013,"D27","EXEC",4304.36499637405
"1542",2013,"D3","1-RM",7744.62365591398
"1543",2013,"D3","2-RM",6242.74129315129
"1544",2013,"D3","3-RM",6350.88242644673
"1545",2013,"D3","4-RM",7327.93501070519
"1546",2013,"D3","5-RM",6824.14343152837
"1547",2013,"D3","EXEC",6533.33333333333
"1548",2013,"D5","3-RM",5489.10553013449
"1549",2013,"D5","4-RM",5900.70041763721
"1550",2013,"D5","5-RM",6204.46776708009
"1551",2013,"D5","EXEC",5765.07220952097
"1552",2014,"D1","2-RM",5249.70091171349
"1553",2014,"D1","3-RM",6716.64878944201
"1554",2014,"D1","4-RM",6941.03610571682
"1555",2014,"D1","5-RM",6066.93620844564
"1556",2014,"D10","3-RM",5968.47622787781
"1557",2014,"D10","4-RM",6564.21703296703
"1558",2014,"D10","5-RM",6619.60411148041
"1559",2014,"D10","EXEC",6181.20589456206
"1560",2014,"D12","2-RM",5872.82013161144
"1561",2014,"D12","3-RM",5124.24291672156
"1562",2014,"D12","4-RM",5408.39200410008
"1563",2014,"D12","5-RM",5270.03188480684
"1564",2014,"D12","EXEC",5020.69859006585
"1565",2014,"D14","2-RM",5650.07410610712
"1566",2014,"D14","3-RM",5306.61469225981
"1567",2014,"D14","4-RM",5559.76090605664
"1568",2014,"D14","5-RM",5635.95783430167
"1569",2014,"D14","EXEC",5099.89167622242
"1570",2014,"D16","2-RM",5840.0064559533
"1571",2014,"D16","3-RM",5067.67225613341
"1572",2014,"D16","4-RM",5002.70805198006
"1573",2014,"D16","5-RM",5157.87080978009
"1574",2014,"D16","EXEC",4632.29873996659
"1575",2014,"D18","3-RM",4815.79337801955
"1576",2014,"D18","4-RM",4332.16085302392
"1577",2014,"D18","5-RM",4462.62757029493
"1578",2014,"D18","EXEC",4451.1836051625
"1579",2014,"D19","2-RM",5722.22222222222
"1580",2014,"D19","3-RM",4854.11329800338
"1581",2014,"D19","4-RM",4722.68687128257
"1582",2014,"D19","5-RM",4365.93688286012
"1583",2014,"D19","EXEC",4580.72920744996
"1584",2014,"D20","2-RM",5996.02846648301
"1585",2014,"D20","3-RM",4954.95616309639
"1586",2014,"D20","4-RM",5269.88560473043
"1587",2014,"D20","5-RM",5627.11666980373
"1588",2014,"D20","EXEC",5689.23638685638
"1589",2014,"D22","2-RM",5249.93274368027
"1590",2014,"D22","3-RM",4548.7726693146
"1591",2014,"D22","4-RM",4197.59519805467
"1592",2014,"D22","5-RM",4161.59324839583
"1593",2014,"D22","EXEC",4295.65839084665
"1594",2014,"D23","3-RM",4464.16499859199
"1595",2014,"D23","4-RM",4121.7041290081
"1596",2014,"D23","5-RM",4149.71660112982
"1597",2014,"D23","EXEC",4215.07528159307
"1598",2014,"D25","2-RM",5414.81481481481
"1599",2014,"D25","3-RM",4310.3838252592
"1600",2014,"D25","4-RM",3922.22291882185
"1601",2014,"D25","5-RM",3734.45088571454
"1602",2014,"D25","EXEC",4005.20115331787
"1603",2014,"D27","2-RM",6000
"1604",2014,"D27","3-RM",4453.38972828923
"1605",2014,"D27","4-RM",4086.74202904347
"1606",2014,"D27","5-RM",3952.01077982644
"1607",2014,"D27","EXEC",3962.85469382313
"1608",2014,"D3","1-RM",7168.54838709677
"1609",2014,"D3","2-RM",6016.36470223386
"1610",2014,"D3","3-RM",5988.01798042873
"1611",2014,"D3","4-RM",7033.18552760736
"1612",2014,"D3","5-RM",6671.86374295318
"1613",2014,"D3","EXEC",6078.43137254902
"1614",2014,"D5","2-RM",5920.45454545455
"1615",2014,"D5","3-RM",5217.57112097633
"1616",2014,"D5","4-RM",5565.64675978378
"1617",2014,"D5","5-RM",5782.11660356858
"1618",2014,"D5","EXEC",5698.76535679873
"1619",2015,"D1","2-RM",5340.43792219893
"1620",2015,"D1","3-RM",6683.89894072829
"1621",2015,"D1","4-RM",8541.05768599249
"1622",2015,"D1","5-RM",9068.75202048846
"1623",2015,"D10","3-RM",6053.76688630918
"1624",2015,"D10","4-RM",6577.5051717945
"1625",2015,"D10","5-RM",6513.86092544609
"1626",2015,"D10","EXEC",6433.45119024362
"1627",2015,"D12","2-RM",5929.36245790034
"1628",2015,"D12","3-RM",4861.25931161169
"1629",2015,"D12","4-RM",5266.2923290711
"1630",2015,"D12","5-RM",5200.62660007409
"1631",2015,"D12","EXEC",4893.5148450533
