"","Year","district","flat_type","avg_price_per_sqm"
"1632",2015,"D14","2-RM",5348.52393522756
"1633",2015,"D14","3-RM",5132.91747251305
"1634",2015,"D14","4-RM",5644.50840073313
"1635",2015,"D14","5-RM",5605.77166186613
"1636",2015,"D14","EXEC",4861.3267158882
"1637",2015,"D16","2-RM",5435.61935140883
"1638",2015,"D16","3-RM",4707.56128439019
"1639",2015,"D16","4-RM",4778.00589390673
"1640",2015,"D16","5-RM",5028.93031494113
"1641",2015,"D16","EXEC",4758.16694112236
"1642",2015,"D18","3-RM",4548.24436721524
"1643",2015,"D18","4-RM",4117.31845268949
"1644",2015,"D18","5-RM",4129.73721223527
"1645",2015,"D18","EXEC",4337.94889408191
"1646",2015,"D19","2-RM",5585.18518518519
"1647",2015,"D19","3-RM",4518.14670911892
"1648",2015,"D19","4-RM",4460.44808757736
"1649",2015,"D19","5-RM",4111.58413625482
"1650",2015,"D19","EXEC",4413.26232208953
"1651",2015,"D20","2-RM",5500.23767082591
"1652",2015,"D20","3-RM",4717.29262908319
"1653",2015,"D20","4-RM",5206.88320722809
"1654",2015,"D20","5-RM",5603.50473348003
"1655",2015,"D20","EXEC",5734.51189360215
"1656",2015,"D22","2-RM",4638.59649122807
"1657",2015,"D22","3-RM",4275.78351764468
"1658",2015,"D22","4-RM",4013.64382734386
"1659",2015,"D22","5-RM",4020.57193122262
"1660",2015,"D22","EXEC",4203.83071334032
"1661",2015,"D23","2-RM",5347.82608695652
"1662",2015,"D23","3-RM",4164.13816659616
"1663",2015,"D23","4-RM",3797.14401833908
"1664",2015,"D23","5-RM",3873.95882671316
"1665",2015,"D23","EXEC",4135.77348229716
"1666",2015,"D25","2-RM",5111.11111111111
"1667",2015,"D25","3-RM",4015.1344187792
"1668",2015,"D25","4-RM",3694.29478674693
"1669",2015,"D25","5-RM",3565.92334359759
"1670",2015,"D25","EXEC",3905.08278715271
"1671",2015,"D27","3-RM",4223.92871897574
"1672",2015,"D27","4-RM",3868.56463900454
"1673",2015,"D27","5-RM",3745.06923377816
"1674",2015,"D27","EXEC",3868.37837757173
"1675",2015,"D3","1-RM",6713.26164874552
"1676",2015,"D3","2-RM",5754.59375795346
"1677",2015,"D3","3-RM",5862.17306916865
"1678",2015,"D3","4-RM",6991.84965510981
"1679",2015,"D3","5-RM",6743.51521833493
"1680",2015,"D3","EXEC",6004.06589667831
"1681",2015,"D5","2-RM",6250
"1682",2015,"D5","3-RM",4908.75575084528
"1683",2015,"D5","4-RM",5701.42689284638
"1684",2015,"D5","5-RM",5593.50436284271
"1685",2015,"D5","EXEC",5449.3799122786
"1686",2016,"D1","2-RM",5180.55555555556
"1687",2016,"D1","3-RM",6814.29218118044
"1688",2016,"D1","4-RM",8143.56907362926
"1689",2016,"D1","5-RM",9041.7363036765
"1690",2016,"D10","3-RM",5516.44900786483
"1691",2016,"D10","4-RM",6447.27033168247
"1692",2016,"D10","5-RM",6772.98392950512
"1693",2016,"D10","EXEC",6519.74492205952
"1694",2016,"D12","2-RM",5554.00560553709
"1695",2016,"D12","3-RM",4709.71942701934
"1696",2016,"D12","4-RM",5392.2077207342
"1697",2016,"D12","5-RM",5272.95430908656
"1698",2016,"D12","EXEC",5217.50817547213
"1699",2016,"D14","2-RM",5219.00390523629
"1700",2016,"D14","3-RM",5142.24436825756
"1701",2016,"D14","4-RM",5810.05488456162
"1702",2016,"D14","5-RM",6306.99545519147
"1703",2016,"D14","EXEC",5042.59041309622
"1704",2016,"D16","2-RM",5316.33838383838
"1705",2016,"D16","3-RM",4696.65170217319
"1706",2016,"D16","4-RM",4728.51391521556
"1707",2016,"D16","5-RM",4977.31846368196
"1708",2016,"D16","EXEC",4855.12769465661
"1709",2016,"D18","2-RM",5306.39730639731
"1710",2016,"D18","3-RM",4533.42928674492
"1711",2016,"D18","4-RM",4174.71482752717
"1712",2016,"D18","5-RM",4245.52508207812
"1713",2016,"D18","EXEC",4309.06044116431
"1714",2016,"D19","2-RM",5648.36303460133
"1715",2016,"D19","3-RM",4556.45419734923
"1716",2016,"D19","4-RM",4447.03522038836
"1717",2016,"D19","5-RM",4081.48715990755
"1718",2016,"D19","EXEC",4352.3181691747
"1719",2016,"D20","2-RM",5549.65127465127
"1720",2016,"D20","3-RM",4669.96167148473
"1721",2016,"D20","4-RM",5484.93137910984
"1722",2016,"D20","5-RM",5935.38808987618
"1723",2016,"D20","EXEC",5592.29872770624
"1724",2016,"D22","2-RM",4593.4473497517
"1725",2016,"D22","3-RM",4228.33231921237
"1726",2016,"D22","4-RM",4037.32370287343
"1727",2016,"D22","5-RM",4154.31881383082
"1728",2016,"D22","EXEC",4214.54778484992
"1729",2016,"D23","2-RM",5351.73913043478
"1730",2016,"D23","3-RM",4064.78234770774
"1731",2016,"D23","4-RM",3767.87244039543
"1732",2016,"D23","5-RM",3831.83257231727
"1733",2016,"D23","EXEC",4092.9797722417
"1734",2016,"D25","3-RM",3941.25569610785
"1735",2016,"D25","4-RM",3653.04334357822
"1736",2016,"D25","5-RM",3574.38048723132
"1737",2016,"D25","EXEC",3882.56538396579
"1738",2016,"D27","2-RM",5599.68888888889
"1739",2016,"D27","3-RM",4218.39152311172
"1740",2016,"D27","4-RM",3915.97274700274
"1741",2016,"D27","5-RM",3713.41051023441
"1742",2016,"D27","EXEC",3849.76087823046
"1743",2016,"D3","1-RM",6858.06451612903
"1744",2016,"D3","2-RM",5699.69400237239
"1745",2016,"D3","3-RM",5835.83404338194
"1746",2016,"D3","4-RM",7048.86599578894
"1747",2016,"D3","5-RM",6556.7450600725
"1748",2016,"D3","EXEC",6391.39079147641
"1749",2016,"D5","2-RM",6090.90909090909
"1750",2016,"D5","3-RM",4914.00422599286
"1751",2016,"D5","4-RM",5715.02659710813
"1752",2016,"D5","5-RM",6000.41690721013
"1753",2016,"D5","EXEC",5415.2198680883
"1754",2017,"D1","2-RM",4762.43445583068
"1755",2017,"D1","3-RM",6522.50829861572
"1756",2017,"D1","4-RM",8174.02988187985
"1757",2017,"D1","5-RM",8834.64016320772
"1758",2017,"D10","3-RM",6162.51274866429
"1759",2017,"D10","4-RM",6457.19665343475
"1760",2017,"D10","5-RM",6711.15132886239
"1761",2017,"D10","EXEC",6363.69790058784
"1762",2017,"D12","2-RM",4997.66374067442
"1763",2017,"D12","3-RM",4751.21911341609
"1764",2017,"D12","4-RM",5569.93088004747
"1765",2017,"D12","5-RM",6116.24002496915
"1766",2017,"D12","EXEC",5115.4547891164
"1767",2017,"D14","2-RM",4989.76304723203
"1768",2017,"D14","3-RM",4857.82647693541
"1769",2017,"D14","4-RM",5778.68744172226
"1770",2017,"D14","5-RM",6009.37680916642
"1771",2017,"D14","EXEC",5360.77148804908
"1772",2017,"D16","2-RM",5264.59948320413
"1773",2017,"D16","3-RM",4661.99980683575
"1774",2017,"D16","4-RM",4860.6142734053
"1775",2017,"D16","5-RM",4998.43995610921
"1776",2017,"D16","EXEC",4959.13823856611
"1777",2017,"D18","2-RM",5495.1690821256
"1778",2017,"D18","3-RM",4554.30102064507
"1779",2017,"D18","4-RM",4185.27330198584
"1780",2017,"D18","5-RM",4283.79181056341
"1781",2017,"D18","EXEC",4339.91349448013
"1782",2017,"D19","2-RM",5528.14871823773
"1783",2017,"D19","3-RM",4574.1266596474
"1784",2017,"D19","4-RM",4492.40799144834
"1785",2017,"D19","5-RM",4075.58753317812
"1786",2017,"D19","EXEC",4341.93248904473
"1787",2017,"D20","2-RM",5273.25428194993
"1788",2017,"D20","3-RM",4539.50380970536
"1789",2017,"D20","4-RM",5620.90605146618
"1790",2017,"D20","5-RM",6207.55857762408
"1791",2017,"D20","EXEC",5959.12376311019
"1792",2017,"D22","2-RM",4866.88181606444
"1793",2017,"D22","3-RM",3997.92133421241
"1794",2017,"D22","4-RM",3917.31496731052
"1795",2017,"D22","5-RM",4034.51547483442
"1796",2017,"D22","EXEC",4185.85901058676
"1797",2017,"D23","2-RM",5362.31884057971
"1798",2017,"D23","3-RM",3979.9264822418
"1799",2017,"D23","4-RM",3828.10292994852
"1800",2017,"D23","5-RM",3889.16877276691
"1801",2017,"D23","EXEC",4066.51203324084
"1802",2017,"D25","2-RM",4177.77777777778
"1803",2017,"D25","3-RM",3861.04774691421
"1804",2017,"D25","4-RM",3576.01642697363
"1805",2017,"D25","5-RM",3482.91943226356
"1806",2017,"D25","EXEC",3884.6287691643
"1807",2017,"D27","2-RM",5229.08687943262
"1808",2017,"D27","3-RM",4088.4782034455
"1809",2017,"D27","4-RM",3787.45052824557
"1810",2017,"D27","5-RM",3697.33269976431
"1811",2017,"D27","EXEC",3768.52723383808
"1812",2017,"D3","1-RM",6480.28673835125
"1813",2017,"D3","2-RM",5519.94676958778
"1814",2017,"D3","3-RM",5950.17274157385
"1815",2017,"D3","4-RM",7176.37046356185
"1816",2017,"D3","5-RM",6609.74747062232
"1817",2017,"D3","EXEC",6374.551849134
"1818",2017,"D5","2-RM",6938.77551020408
"1819",2017,"D5","3-RM",4958.85481319459
"1820",2017,"D5","4-RM",5988.79776460403
"1821",2017,"D5","5-RM",6285.53874778829
"1822",2017,"D5","EXEC",5574.60391983316
"1823",2018,"D1","2-RM",5328.36914581047
"1824",2018,"D1","3-RM",6349.86638445631
"1825",2018,"D1","4-RM",8317.70139837211
"1826",2018,"D1","5-RM",8860.81752810876
"1827",2018,"D10","3-RM",5899.21237139266
"1828",2018,"D10","4-RM",6437.66188653508
"1829",2018,"D10","5-RM",6606.46791585025
"1830",2018,"D10","EXEC",6520.89092831275
"1831",2018,"D12","2-RM",4831.31312164767
"1832",2018,"D12","3-RM",4379.19995151837
"1833",2018,"D12","4-RM",5657.51030689051
"1834",2018,"D12","5-RM",6039.10028167279
"1835",2018,"D12","EXEC",5077.0053325878
"1836",2018,"D14","2-RM",4704.06156926923
"1837",2018,"D14","3-RM",4774.19358904512
"1838",2018,"D14","4-RM",5870.7953497068
"1839",2018,"D14","5-RM",6181.84444319834
"1840",2018,"D14","EXEC",5101.80506977744
"1841",2018,"D16","2-RM",4922.1238357602
"1842",2018,"D16","3-RM",4509.19819985006
"1843",2018,"D16","4-RM",4791.6944983555
"1844",2018,"D16","5-RM",5129.63515831168
"1845",2018,"D16","EXEC",4912.4019951199
"1846",2018,"D18","2-RM",5874.73058342624
"1847",2018,"D18","3-RM",4607.07389342116
"1848",2018,"D18","4-RM",4165.31755795541
"1849",2018,"D18","5-RM",4261.75594939694
"1850",2018,"D18","EXEC",4455.36278298162
"1851",2018,"D19","2-RM",5326.73590139715
"1852",2018,"D19","3-RM",4632.23990752932
"1853",2018,"D19","4-RM",4490.7019743675
"1854",2018,"D19","5-RM",4106.62154327691
"1855",2018,"D19","EXEC",4439.00531515111
"1856",2018,"D20","2-RM",4821.9696969697
"1857",2018,"D20","3-RM",4228.9490001809
"1858",2018,"D20","4-RM",5536.87922295347
"1859",2018,"D20","5-RM",6090.03380578125
"1860",2018,"D20","EXEC",5801.43656197218
"1861",2018,"D22","2-RM",4863.92992257189
"1862",2018,"D22","3-RM",3866.96023023768
"1863",2018,"D22","4-RM",3822.41678629538
"1864",2018,"D22","5-RM",3903.92520649776
"1865",2018,"D22","EXEC",4128.48751992167
"1866",2018,"D23","2-RM",4807.58556891767
"1867",2018,"D23","3-RM",3857.80788468179
"1868",2018,"D23","4-RM",3717.09856413996
"1869",2018,"D23","5-RM",3827.90823032211
"1870",2018,"D23","EXEC",3964.57564124785
"1871",2018,"D25","2-RM",4222.22222222222
"1872",2018,"D25","3-RM",3842.56831174859
"1873",2018,"D25","4-RM",3462.2289877996
"1874",2018,"D25","5-RM",3401.7056988202
"1875",2018,"D25","EXEC",3801.21829964269
"1876",2018,"D27","2-RM",5047.28260869565
"1877",2018,"D27","3-RM",3889.41810412752
"1878",2018,"D27","4-RM",3653.75130520225
"1879",2018,"D27","5-RM",3612.61447553251
"1880",2018,"D27","EXEC",3730.43089376613
"1881",2018,"D3","1-RM",5939.06810035842
"1882",2018,"D3","2-RM",5415.1913546104
"1883",2018,"D3","3-RM",5699.63583134473
"1884",2018,"D3","4-RM",7210.39930998346
"1885",2018,"D3","5-RM",6829.74311241513
"1886",2018,"D3","EXEC",6774.82394936019
"1887",2018,"D5","2-RM",6486.83776540919
"1888",2018,"D5","3-RM",4702.42617491743
"1889",2018,"D5","4-RM",6143.22392812856
"1890",2018,"D5","5-RM",5815.70690344112
"1891",2018,"D5","EXEC",5557.14079915911
"1892",2019,"D1","2-RM",4305.96848993075
"1893",2019,"D1","3-RM",6420.93472298502
"1894",2019,"D1","4-RM",8059.39875946916
"1895",2019,"D1","5-RM",8707.02002289359
"1896",2019,"D10","3-RM",6058.68601446467
"1897",2019,"D10","4-RM",6346.0638174025
"1898",2019,"D10","5-RM",6605.84190093283
"1899",2019,"D10","EXEC",6536.70703117278
"1900",2019,"D12","2-RM",4610.43458207024
"1901",2019,"D12","3-RM",4165.89713525396
"1902",2019,"D12","4-RM",5415.29562733261
"1903",2019,"D12","5-RM",5773.67922562097
"1904",2019,"D12","EXEC",5007.02075403125
"1905",2019,"D14","2-RM",4432.6580765787
"1906",2019,"D14","3-RM",4790.05811310693
"1907",2019,"D14","4-RM",5817.31397389159
"1908",2019,"D14","5-RM",6052.31468184079
"1909",2019,"D14","EXEC",4986.35254757036
"1910",2019,"D16","2-RM",4691.71717171717
"1911",2019,"D16","3-RM",4297.96782623174
"1912",2019,"D16","4-RM",4653.35026297359
"1913",2019,"D16","5-RM",4883.49716107333
"1914",2019,"D16","EXEC",4833.86573457324
"1915",2019,"D18","2-RM",5696.88076278924
"1916",2019,"D18","3-RM",4763.36386096852
"1917",2019,"D18","4-RM",4364.55376510309
"1918",2019,"D18","5-RM",4341.2672326799
"1919",2019,"D18","EXEC",4417.74786031523
"1920",2019,"D19","2-RM",5208.53788813201
"1921",2019,"D19","3-RM",4704.87735670415
"1922",2019,"D19","4-RM",4601.40288881612
"1923",2019,"D19","5-RM",4393.81094031147
"1924",2019,"D19","EXEC",4486.4953779665
"1925",2019,"D20","2-RM",4410.32196969697
"1926",2019,"D20","3-RM",4096.95754155207
"1927",2019,"D20","4-RM",5137.92210587291
"1928",2019,"D20","5-RM",5837.7140973734
"1929",2019,"D20","EXEC",5786.04652383234
"1930",2019,"D22","2-RM",4972.17258017403
"1931",2019,"D22","3-RM",3776.26953028823
"1932",2019,"D22","4-RM",3803.72137006556
"1933",2019,"D22","5-RM",3883.24310744371
"1934",2019,"D22","EXEC",3959.9493477903
"1935",2019,"D23","2-RM",4956.50350204837
"1936",2019,"D23","3-RM",3885.58320614672
"1937",2019,"D23","4-RM",3763.18882409372
"1938",2019,"D23","5-RM",3829.9195284587
"1939",2019,"D23","EXEC",4023.80318656083
"1940",2019,"D25","2-RM",4715.65924838999
"1941",2019,"D25","3-RM",3769.74641723923
"1942",2019,"D25","4-RM",3506.86908954541
"1943",2019,"D25","5-RM",3376.4781990246
"1944",2019,"D25","EXEC",3807.89786919926
"1945",2019,"D27","2-RM",4837.4520648023
"1946",2019,"D27","3-RM",4006.98701296176
"1947",2019,"D27","4-RM",3884.35521581326
"1948",2019,"D27","5-RM",3887.09133049734
"1949",2019,"D27","EXEC",3733.76972603739
"1950",2019,"D3","1-RM",5672.34017595308
"1951",2019,"D3","2-RM",5422.93379563158
"1952",2019,"D3","3-RM",5475.10239558958
"1953",2019,"D3","4-RM",7151.71319448776
"1954",2019,"D3","5-RM",6690.41058306175
"1955",2019,"D3","EXEC",6915.14885524102
"1956",2019,"D5","2-RM",5771.50896722325
"1957",2019,"D5","3-RM",4484.96466357137
"1958",2019,"D5","4-RM",5695.85005011765
"1959",2019,"D5","5-RM",5783.6199460825
"1960",2019,"D5","EXEC",5367.87989938892
"1961",2020,"D1","2-RM",4570.29886023597
"1962",2020,"D1","3-RM",6295.69377585547
"1963",2020,"D1","4-RM",7741.92305524758
"1964",2020,"D1","5-RM",8828.04088553786
"1965",2020,"D10","3-RM",5690.73195052964
"1966",2020,"D10","4-RM",6276.07589442912
"1967",2020,"D10","5-RM",6938.25537438677
"1968",2020,"D10","EXEC",6444.7204178904
"1969",2020,"D12","2-RM",4583.40208193291
"1970",2020,"D12","3-RM",4217.40997653375
"1971",2020,"D12","4-RM",5358.59010928232
"1972",2020,"D12","5-RM",5612.38153365964
"1973",2020,"D12","EXEC",5116.3510331472
"1974",2020,"D14","2-RM",4384.42209070228
"1975",2020,"D14","3-RM",4649.57742862432
"1976",2020,"D14","4-RM",5809.36693551297
"1977",2020,"D14","5-RM",5832.90013031774
"1978",2020,"D14","EXEC",5159.38291061964
"1979",2020,"D16","2-RM",4789.96395287498
"1980",2020,"D16","3-RM",4385.84096566469
"1981",2020,"D16","4-RM",4856.07941708774
"1982",2020,"D16","5-RM",5062.38107711324
"1983",2020,"D16","EXEC",4834.72173407921
"1984",2020,"D18","2-RM",5596.14223486795
"1985",2020,"D18","3-RM",4908.86044506506
"1986",2020,"D18","4-RM",4590.29554915916
"1987",2020,"D18","5-RM",4476.78912149882
"1988",2020,"D18","EXEC",4478.01227945861
"1989",2020,"D19","2-RM",5335.60975645959
"1990",2020,"D19","3-RM",4941.62818581504
"1991",2020,"D19","4-RM",4759.92366887641
"1992",2020,"D19","5-RM",4586.1838599952
"1993",2020,"D19","EXEC",4471.59145182397
"1994",2020,"D20","2-RM",4661.14267676768
"1995",2020,"D20","3-RM",4234.10224298587
"1996",2020,"D20","4-RM",5132.7914377667
"1997",2020,"D20","5-RM",5840.39636479512
"1998",2020,"D20","EXEC",5801.65977694576
"1999",2020,"D22","2-RM",5021.39123834537
"2000",2020,"D22","3-RM",4066.37204406311
"2001",2020,"D22","4-RM",3971.35830440364
"2002",2020,"D22","5-RM",3985.38502806506
"2003",2020,"D22","EXEC",4119.20480957188
"2004",2020,"D23","2-RM",4941.53318077803
"2005",2020,"D23","3-RM",4191.90768540642
"2006",2020,"D23","4-RM",4055.6983986953
"2007",2020,"D23","5-RM",4115.79684011572
"2008",2020,"D23","EXEC",4069.07344974297
"2009",2020,"D25","2-RM",4814.5390070922
"2010",2020,"D25","3-RM",3880.51394438927
"2011",2020,"D25","4-RM",3674.33248067639
"2012",2020,"D25","5-RM",3536.76019050543
"2013",2020,"D25","EXEC",3881.08120594072
"2014",2020,"D27","2-RM",4914.56334932484
"2015",2020,"D27","3-RM",4164.32164805898
"2016",2020,"D27","4-RM",3983.47387795546
"2017",2020,"D27","5-RM",4033.91630162655
"2018",2020,"D27","EXEC",3887.98220252629
"2019",2020,"D3","1-RM",5806.45161290323
"2020",2020,"D3","2-RM",5400.40956882002
"2021",2020,"D3","3-RM",5702.90407861748
"2022",2020,"D3","4-RM",7733.9438606113
"2023",2020,"D3","5-RM",6771.18786810851
"2024",2020,"D3","EXEC",6600.40517570346
"2025",2020,"D5","2-RM",6324.89795918367
"2026",2020,"D5","3-RM",5026.33447603544
"2027",2020,"D5","4-RM",6379.52629145402
"2028",2020,"D5","5-RM",6570.79279449078
"2029",2020,"D5","EXEC",5262.47200706717
"2030",2021,"D1","2-RM",5159.68135637947
"2031",2021,"D1","3-RM",6609.61585109776
"2032",2021,"D1","4-RM",9245.12652112054
"2033",2021,"D1","5-RM",9446.2851280044
"2034",2021,"D10","3-RM",5934.44719137554
"2035",2021,"D10","4-RM",6200.05789002014
"2036",2021,"D10","5-RM",7017.04702115989
"2037",2021,"D10","EXEC",7038.00896134166
"2038",2021,"D12","2-RM",5520.02435039914
"2039",2021,"D12","3-RM",4775.1050781352
"2040",2021,"D12","4-RM",5939.29854066993
"2041",2021,"D12","5-RM",6268.69503577417
"2042",2021,"D12","EXEC",5652.27203823778
"2043",2021,"D14","2-RM",5225.82129961677
"2044",2021,"D14","3-RM",5393.19380123012
"2045",2021,"D14","4-RM",6546.93314047746
"2046",2021,"D14","5-RM",6308.84142376247
"2047",2021,"D14","EXEC",5623.09295783249
"2048",2021,"D16","2-RM",5609.88835044979
"2049",2021,"D16","3-RM",4955.42302400456
"2050",2021,"D16","4-RM",5285.36156582465
"2051",2021,"D16","5-RM",5417.86567647729
"2052",2021,"D16","EXEC",5349.94444150273
"2053",2021,"D18","2-RM",6223.95929694727
"2054",2021,"D18","3-RM",5337.97133565524
"2055",2021,"D18","4-RM",4947.6234550611
"2056",2021,"D18","5-RM",4905.35742292008
"2057",2021,"D18","EXEC",4847.5651482204
"2058",2021,"D19","2-RM",5945.79654956152
"2059",2021,"D19","3-RM",5460.97821491651
"2060",2021,"D19","4-RM",5182.49073203944
"2061",2021,"D19","5-RM",5015.00877361582
"2062",2021,"D19","EXEC",4875.39764268068
"2063",2021,"D20","2-RM",5146.60238751148
"2064",2021,"D20","3-RM",4789.76960646569
"2065",2021,"D20","4-RM",5569.13717691154
"2066",2021,"D20","5-RM",6154.32344341521
"2067",2021,"D20","EXEC",6082.11359763123
"2068",2021,"D22","2-RM",5616.85877171655
"2069",2021,"D22","3-RM",4699.46258736672
"2070",2021,"D22","4-RM",4564.87462647181
"2071",2021,"D22","5-RM",4450.78947253954
"2072",2021,"D22","EXEC",4610.65696159134
"2073",2021,"D23","2-RM",5814.92161042513
"2074",2021,"D23","3-RM",4824.50030986544
"2075",2021,"D23","4-RM",4690.88207110114
"2076",2021,"D23","5-RM",4676.45956134586
"2077",2021,"D23","EXEC",4663.32379394921
"2078",2021,"D25","2-RM",5609.56537552282
"2079",2021,"D25","3-RM",4570.86883615988
"2080",2021,"D25","4-RM",4304.6504783593
"2081",2021,"D25","5-RM",4171.23235839649
"2082",2021,"D25","EXEC",4449.27440346105
"2083",2021,"D27","2-RM",5613.4609643836
"2084",2021,"D27","3-RM",4812.98745475903
"2085",2021,"D27","4-RM",4607.03641164797
"2086",2021,"D27","5-RM",4548.19298918403
"2087",2021,"D27","EXEC",4428.79270166323
"2088",2021,"D3","1-RM",6362.00716845878
"2089",2021,"D3","2-RM",5985.1230503302
"2090",2021,"D3","3-RM",6114.48108059833
"2091",2021,"D3","4-RM",8063.72967794857
"2092",2021,"D3","5-RM",7262.08351321808
"2093",2021,"D3","EXEC",6376.01404471931
"2094",2021,"D5","2-RM",6686.55102040816
"2095",2021,"D5","3-RM",5416.136658406
"2096",2021,"D5","4-RM",7203.70249752524
"2097",2021,"D5","5-RM",6560.51520566633
"2098",2021,"D5","EXEC",5648.74257346227
"2099",2022,"D1","2-RM",5745.13513094174
"2100",2022,"D1","3-RM",6889.83881465587
"2101",2022,"D1","4-RM",9193.19276362449
"2102",2022,"D1","5-RM",10270.9153243592
"2103",2022,"D10","3-RM",6182.16406641515
"2104",2022,"D10","4-RM",6804.19288561002
"2105",2022,"D10","5-RM",7284.47385667955
"2106",2022,"D10","EXEC",7985.23515981735
"2107",2022,"D12","2-RM",6049.23188089243
"2108",2022,"D12","3-RM",5573.53486754261
"2109",2022,"D12","4-RM",6787.92275849952
"2110",2022,"D12","5-RM",6757.04528446036
"2111",2022,"D12","EXEC",6211.19855501954
"2112",2022,"D14","2-RM",5591.95282317815
"2113",2022,"D14","3-RM",5994.24816870415
"2114",2022,"D14","4-RM",7519.33032969763
"2115",2022,"D14","5-RM",6999.3611836087
"2116",2022,"D14","EXEC",6147.95391403446
"2117",2022,"D16","2-RM",5990.7389497815
"2118",2022,"D16","3-RM",5325.69192658519
"2119",2022,"D16","4-RM",5536.71070638375
"2120",2022,"D16","5-RM",5803.27067694912
"2121",2022,"D16","EXEC",5675.96362391409
"2122",2022,"D18","2-RM",6921.9836719483
"2123",2022,"D18","3-RM",5773.72882229248
"2124",2022,"D18","4-RM",5282.27869961761
"2125",2022,"D18","5-RM",5188.16936320864
"2126",2022,"D18","EXEC",5428.11447533774
"2127",2022,"D19","2-RM",6807.62974525089
"2128",2022,"D19","3-RM",5977.77626550985
"2129",2022,"D19","4-RM",5695.45820163929
"2130",2022,"D19","5-RM",5428.43666921259
"2131",2022,"D19","EXEC",5342.00194647957
"2132",2022,"D20","2-RM",5837.24494949495
"2133",2022,"D20","3-RM",5381.81519326498
"2134",2022,"D20","4-RM",6396.9769615666
"2135",2022,"D20","5-RM",6964.2808115176
"2136",2022,"D20","EXEC",6772.91513268771
"2137",2022,"D22","2-RM",6285.8498549323
"2138",2022,"D22","3-RM",5058.3151984161
"2139",2022,"D22","4-RM",4962.23163523436
"2140",2022,"D22","5-RM",4857.78371186274
"2141",2022,"D22","EXEC",4817.19023722919
"2142",2022,"D23","2-RM",6215.43838010073
"2143",2022,"D23","3-RM",5300.54944165438
"2144",2022,"D23","4-RM",5095.77992326739
"2145",2022,"D23","5-RM",5151.02014104113
"2146",2022,"D23","EXEC",5076.35911179892
"2147",2022,"D25","2-RM",6549.84349699243
"2148",2022,"D25","3-RM",5135.93404586468
"2149",2022,"D25","4-RM",4855.25000633177
"2150",2022,"D25","5-RM",4677.1448171945
"2151",2022,"D25","EXEC",4954.34923357442
"2152",2022,"D27","2-RM",6669.80335682523
"2153",2022,"D27","3-RM",5464.12182980298
"2154",2022,"D27","4-RM",5095.79511806304
"2155",2022,"D27","5-RM",5165.39212529751
"2156",2022,"D27","EXEC",4981.17518390589
"2157",2022,"D3","1-RM",7419.35483870968
"2158",2022,"D3","2-RM",6606.39686689911
"2159",2022,"D3","3-RM",6597.69964714683
"2160",2022,"D3","4-RM",8234.77260007312
"2161",2022,"D3","5-RM",7548.95117483945
"2162",2022,"D3","EXEC",7778.64904369277
"2163",2022,"D5","2-RM",7554.74612244898
"2164",2022,"D5","3-RM",6140.40345517335
"2165",2022,"D5","4-RM",7223.93807117916
"2166",2022,"D5","5-RM",7292.56204419077
"2167",2022,"D5","EXEC",5938.54785436496
